"","G","r","eps","T1","L","M"
"mu...895",62.6246063564882,31.0159149671709,0.00048,4.9,0.223301001043742,0.114580960255663
"mu...896",62.7603839565658,30.9343636649766,0.00023,5.1,0.226101379934651,0.115862741812256
"mu...897",62.733718181535,31.3127231371555,0.00019,4.8,0.217883686569505,0.11137593534492
"mu...898",62.7933001589306,31.0008003638362,0.00116,4.7,0.217883698813889,0.111270252932928
"mu...899",62.7666996483939,31.5167594624508,0.00048,4.9,0.223300999334289,0.114321568159235
"mu...900",62.7348428290027,31.1703836851603,0.01433,3.4,0.191207226677074,0.0932997381662161
"mu...901",62.6950481757419,31.0892593840935,0.01969,3.3,0.190115430279978,0.0920392707600414
"mu...902",62.7049062134887,30.9888531380189,0.00068,4.9,0.223301004857245,0.114434227086819
"mu...903",62.7638790476704,31.3989426583185,0.00099,4.8,0.217883690374836,0.111322413360599
"mu...904",62.696800764506,30.70548710431,0.01087,3.7,0.19557709335822,0.0973530359962504
"mu...905",62.7249737858948,30.8822756315595,0.00023,5,0.226101361911246,0.1159281531314
"mu...906",62.6146150062902,31.0958140578212,0.00058,5.1,0.226101388319332,0.116132472375286
"mu...907",62.713834572633,30.8363254606845,0.01889,3.3,0.190115439482621,0.09201169831838
"mu...908",62.7051040987086,31.2561899704966,0.00159,4.8,0.217883692864254,0.111426758152783
"mu...909",62.655172420997,31.1924453958482,0.00056,4.7,0.217883695199469,0.111515556762
"mu...910",62.7543560600587,30.9105876413064,0.00099,4.8,0.217883688355553,0.111339307128771
"mu...911",62.7170052352097,31.0847195109082,0.00159,4.8,0.21788369544515,0.111405613423773
"mu...912",62.7472961470923,31.2785989183249,0.00068,4.9,0.22330100054381,0.114356919974822
"mu...913",62.6867294831662,30.9920574323099,0.001,4.6,0.212730788454453,0.108521389381714
"mu...914",62.6729468201094,30.8760253603206,0.01689,3.3,0.190115444746245,0.0920717258906099
"mu...915",62.8602585219341,30.6994061640202,0.00016,4.7,0.217883700223069,0.111151728401252
"mu...916",62.7311885696581,31.0836370103383,0.01175,3.6,0.193957009268382,0.0959603514688149
"mu...917",62.7630274502597,30.7390733738685,0.00068,4.9,0.223300989455005,0.114328258872413
"mu...918",62.6992451775183,31.6771522985409,0.01493,3.4,0.19120724470357,0.0933527066947578
"mu...919",62.7247643019596,31.435109418119,3e-05,5,0.226101373905946,0.115928538127513
"mu...920",62.7409969425168,30.8912128695026,0.00018,5.1,0.226101371517772,0.11589854520971
"mu...921",62.6984925182551,30.9629913239896,0.01473,3.4,0.191207229606854,0.093353829648505
"mu...922",62.7794024376072,31.1900284475487,0.01155,3.6,0.193957020890553,0.0958866533881444
"mu...923",62.7342414886674,30.914795336117,0.001,4.6,0.212730803335182,0.108439197633928
"mu...924",62.6791650419131,30.354109558743,0.00079,4.8,0.217883672211479,0.111472874701777
"mu...925",62.6885436568762,31.6770222708598,0.00028,4.9,0.223300994505716,0.114464097962467
"mu...926",62.7550358093824,31.0160357101935,0.00043,5,0.226101386896215,0.115872614288801
"mu...927",62.7859276965045,31.1010775916059,0.01067,3.7,0.195577104395031,0.0972148380457789
"mu...928",62.7587051188865,31.0976375383165,0.00023,5,0.226101382382712,0.115865840723542
"mu...929",62.6932562132582,31.0519352852697,0.00116,4.7,0.217883688523287,0.111447816714842
"mu...930",62.7754181623792,31.1994885972705,3e-05,5,0.226101361911106,0.115834996867832
"mu...931",62.7659626041247,31.2091195351206,0.00099,4.8,0.217883691041574,0.111318718105047
"mu...932",62.8124720458782,30.8754911565817,3e-05,5.1,0.226101375694814,0.115766661687433
"mu...933",62.6057377463576,30.9779732624328,0.00013,4.9,0.223300996023718,0.114615494336882
"mu...934",62.6526781749246,30.8617089216542,0.00023,5,0.226101372248909,0.116061922047046
"mu...935",62.6649319403967,30.9626451481194,0.00018,5.1,0.226101392046519,0.116039222963586
"mu...936",62.6575232977871,30.5388131650585,0.02317,3.1,0.188614689155757,0.0894616408400011
"mu...937",62.7547161182807,30.8576465787007,0.00056,4.7,0.217883705399727,0.111338665185793
"mu...938",62.6914649984847,30.9970541676847,0.02417,3.1,0.188614700336631,0.0894132040497038
"mu...939",62.788409865605,30.9518151492357,0.00216,4.7,0.217883680425941,0.111278922592719
"mu...940",62.6989630887707,31.4542184931587,0.00136,4.7,0.217883686569711,0.111437672904385
"mu...941",62.7702258780685,30.9185788147171,0.0278,3,0.188263070151864,0.0879867314603827
"mu...942",62.8325884358062,31.6166048892848,0.0014,4.6,0.212730773385431,0.108269471526408
"mu...943",62.6806841215999,30.8290182999201,0.01949,3.3,0.190115417953824,0.0920603645674295
"mu...944",62.7489953166766,31.6449384917676,0.01633,3.4,0.191207243347958,0.0932786927410149
"mu...945",62.682410543277,30.7825402055229,0.02062,3.2,0.189242361281053,0.0907412904418086
"mu...946",62.7437490717845,30.8635891040783,0.00039,4.8,0.217883690888107,0.111358128877034
"mu...947",62.7710713016674,30.7443935327953,0.00023,5,0.226101372087907,0.115843016489031
"mu...948",62.6757810906381,30.9663540180916,0.00058,5.1,0.226101380685769,0.116019138649457
"mu...949",62.7649387508053,31.3103042474805,0.01155,3.6,0.193957036060781,0.0959087472954013
"mu...950",62.7856123696171,31.1248404406286,0.00068,4.9,0.223300974778371,0.114287136298795
"mu...951",62.7059721427698,31.4693821594053,0.02438,3.1,0.188614713579924,0.0893925162557419
"mu...952",62.7902361932254,30.9995284845769,8e-05,5.2,0.231874458629198,0.118922644274288
"mu...953",62.7366776997404,31.1542717915854,0.00039,4.8,0.21788369756055,0.111370679260814
"mu...954",62.8012280412546,30.7310515855394,0.02498,3.1,0.188614700081786,0.0892569291083544
"mu...955",62.7601841547439,31.2113751285535,0.01889,3.3,0.190115414374298,0.0919437495111158
"mu...956",62.7178002404552,30.814383050943,0.0258,3,0.188263044663975,0.0880602827554886
"mu...957",62.790934506115,30.8616547728063,0.00068,4.9,0.22330098868685,0.114277446702223
"mu...958",62.8162364643676,31.0421374606541,0.00059,4.8,0.217883690404153,0.11122962598824
"mu...959",62.7729367614355,30.9624402947503,0.01869,3.3,0.190115431161825,0.091925068304381
"mu...960",62.7199610615647,30.7162991974146,0.00019,4.8,0.217883681870408,0.111400365604784
"mu...961",62.8645973707461,31.041639919004,0.00743,3.8,0.197339435926281,0.0984392290776762
"mu...962",62.7961602791771,31.220015091175,0.00018,5,0.226101372140187,0.115796733690968
"mu...963",62.6270410810296,30.9727891190763,0.02437,3.1,0.188614697505421,0.0895051830352969
"mu...964",62.7382790315119,31.1725276865386,0.01335,3.6,0.193957006718386,0.095949506753152
"mu...965",62.6458056267886,30.7353145148942,0.02042,3.2,0.189242359676064,0.0907943124115114
"mu...966",62.7932889478507,31.1238073366085,0.00698,3.9,0.199230590858939,0.0999093475012005
"mu...967",62.7935076013152,31.159109754202,0.00018,5,0.226101388319214,0.115801622258102
"mu...968",62.6858076208253,31.1988549651181,0.01633,3.4,0.191207238237135,0.0933727191046313
"mu...969",62.6320436058479,31.3292763918916,0.00018,5.1,0.226101387648878,0.116100156601576
"mu...970",62.8041673526504,31.0487033810304,0.00048,4.9,0.22330100969443,0.114253364488206
"mu...971",62.737105105326,31.0637849243636,0.00043,5,0.226101356644863,0.115905737352943
"mu...972",62.6768156833631,30.8056161023975,0.02022,3.2,0.189242362725705,0.0907493903504565
"mu...973",62.7744673200543,31.0010128458612,0.01869,3.3,0.190115440602561,0.0919228256556303
"mu...974",62.7145027740055,30.9156807994743,0.00052,4.5,0.212730807981608,0.108473326882554
"mu...975",62.7564380058522,31.0773999452429,0.01929,3.3,0.190115430076286,0.0919492357317244
"mu...976",62.7423113133134,30.8945934047054,0.01533,3.4,0.191207238571134,0.0932886305620766
"mu...977",62.8272558516532,31.112659829421,0.00056,4.7,0.217883701740046,0.111210115336651
"mu...978",62.6744501142307,31.0212277596685,0.00116,4.7,0.217883697903538,0.111481255992281
"mu...979",62.7328938140045,30.8995699229769,0.00099,4.8,0.217883701523827,0.111377396154219
"mu...980",62.8349694257523,31.3061906183433,0.00133,4.4,0.207873648077043,0.105399652039728
"mu...981",62.6561765163948,31.2485541285147,0.00059,4.8,0.21788369804419,0.111513769173485
"mu...982",62.764330263422,31.9307359672066,0.00079,4.8,0.217883701573525,0.111321611139145
"mu...983",62.7807414530315,30.9869851139237,0.02123,3.2,0.189242374089513,0.0905991644200967
"mu...984",62.7208514206167,30.6343351378995,0.01889,3.3,0.190115435522445,0.0920014050840225
"mu...985",62.6785308018625,31.4496196705124,0.02517,3.1,0.18861468487922,0.0894316572687234
"mu...986",62.6998212043378,31.0427898169063,0.01195,3.6,0.193957028980445,0.0960083553511402
"mu...987",62.6302501058396,30.8853813841429,0.01949,3.3,0.190115443227107,0.0921344937591226
"mu...988",62.7547871968717,31.1166249048385,0.0014,4.6,0.21273080768276,0.108403694109121
"mu...989",62.6225194686507,30.8869995342708,0.02317,3.1,0.188614695967787,0.0895116459993068
"mu...990",62.7035797139643,31.2916736944988,3e-05,5.1,0.226101383256618,0.115967703137176
"mu...991",62.7189221066721,31.2725518857123,5e-05,4.7,0.217883695587411,0.111402208581248
"mu...992",62.7792071061519,31.5058317597912,0.00018,5,0.226101378482612,0.115828002751784
"mu...993",62.701665269321,31.7344061126396,0.00023,5,0.226101381290988,0.115971244378354
"mu...994",62.6633810801953,31.0630031794544,0.00059,4.8,0.217883699158865,0.11150094805179
"mu...995",62.7566034342637,30.9406661554122,0.01903,3.2,0.189242375132359,0.0906340112905752
"mu...996",62.7624015303138,31.1022287174833,0.00092,4.5,0.212730794857429,0.108390545089557
"mu...997",62.815273085132,31.2763117583713,0.02163,3.2,0.189242367368352,0.09054935994713
"mu...998",62.7121466995407,31.2823433408578,0.00056,4.7,0.217883680594228,0.111414247249227
"mu...999",62.761299956049,30.7863289028021,0.00018,5.1,0.22610138816766,0.115861049037915
"mu...1000",62.7141430214099,31.0384799267092,0.00023,5,0.226101372087969,0.115948172094928
