"","V1"
"735",14.9086760299999
"736",4.43855646186089
"737",68.3059955348582
"738",62.7560888194073
"739",0.494766608202736
"740",14.480581146091
"741",18.1662619171718
"742",5.13181364127167
"743",18.475952971271
"744",12.8151557878725
"745",45.9932946692287
"746",20.7673754245239
"747",2.25732392310148
"748",32.9575322171624
"749",14.4151383743455
"750",8.55699427424739
"751",2.21349366600856
"752",24.8351685598279
"753",5.68386940085805
"754",32.9520219747215
"755",35.8836505880077
"756",32.1557897962391
"757",10.965880288439
"758",10.929139896698
"759",17.6468611744815
"760",26.7192936599178
"761",15.9900243674513
"762",52.6997958988592
"763",85.1801260350306
"764",18.046048640229
"765",35.7469126167208
"766",13.4483246657753
"767",102.602643905638
"768",73.7646768417082
"769",29.1017340608387
"770",19.8262220772467
"771",52.2842273101026
"772",23.4193370891184
"773",91.8231926207158
"774",27.5280815611701
"775",5.55757846846296
"776",15.9842901987667
"777",7.43132481783148
"778",25.3819796824798
"779",5.93490483131487
"780",50.4163552939253
"781",52.3606460031401
"782",37.5115219243349
"783",4.77221518848975
"784",54.7646982349019
"785",1.65757138522736
"786",15.2044749779559
"787",60.2242199267412
"788",23.3471461858903
"789",33.054783180922
"790",43.6796666023893
"791",2.63022695143415
"792",4.3796493214563
"793",28.9414849426618
"794",1.94344912630556
"795",26.7788281947235
"796",11.2637129306956
"797",55.2776753310068
"798",52.3786693244417
"799",5.82874817194306
"800",5.70316383910363
"801",39.3695687663348
"802",23.508611585201
"803",99.7180773514669
"804",24.555221461044
"805",53.9259829838632
"806",7.33324965173227
"807",1.20062818964687
"808",28.9014742826576
"809",40.426205629247
"810",22.5250891606404
"811",32.0734396042154
"812",8.14241931421251
"813",31.2215588550828
"814",11.8509547297076
"815",11.4501845745216
"816",28.0967209408657
"817",25.492698193902
"818",4.90000798087051
"819",48.6442461316062
"820",44.5137648833426
"821",69.0926023500497
"822",19.212504724674
"823",6.62495552293183
"824",54.425725931572
"825",15.9475694487413
"826",11.4117119236879
"827",7.27229823299111
"828",6.48983517680666
"829",27.9898666039033
"830",28.512135912194
"831",22.0492792607148
"832",3.14240833768008
"833",37.423535228595
"834",19.7524221568254
"835",4.96601674988221
"836",20.7117297734145
"837",26.9085980938937
"838",16.0454314652341
"839",27.8896225175103
"840",69.5572065665126
"841",4.57396435182082
"842",35.2376730908411
"843",7.17166616657103
"844",13.0324971012745
"845",3.58939173083148
"846",5.55168377076761
"847",30.1463241367374
"848",11.5079070480252
"849",7.17944900618482
"850",11.8984727637638
"851",1.30913964916959
"852",4.07890448230856
"853",20.215822063734
"854",55.6402073672901
"855",40.1926288546264
"856",15.8814713225185
"857",17.7148749674378
"858",13.9551462062758
"859",50.5260654025674
"860",24.1290058007879
"861",13.077047545468
"862",21.0313424464075
"863",7.38153345292729
"864",8.68328439917357
"865",2.65592560580636
"866",10.5058276084472
"867",23.3933296783461
"868",45.8943930763896
"869",17.1675576540928
"870",6.46142147166711
"871",17.2953777055325
"872",5.3860112813777
"873",4.04574496806941
"874",47.5240008615993
"875",4.29527245482623
"876",13.089047875069
"877",52.5280404926646
"878",13.9768065825558
"879",3.69900359233994
"880",12.0188058859309
"881",10.5720542839346
"882",2.0410317647922
"883",24.9957101805696
"884",12.4492295174901
"885",57.9077893953518
"886",72.2318362066102
"887",12.269596266876
"888",3.07562711296482
"889",60.2008632140728
"890",8.62137041234476
"891",13.4851586309294
"892",49.2786509862143
"893",24.7094599704246
"894",6.16064482395567
"895",2.08468315724281
"896",19.220651929174
"897",9.64119238805838
"898",29.0404672493145
"899",35.6245328436298
"900",31.1977615039259
"901",10.7842449889
"902",15.9311558933941
"903",41.9755144540558
"904",19.8920952928852
"905",5.96906103925243
"906",1.42676903282315
"907",13.5053656344078
"908",10.0346580590082
"909",14.0520574737222
"910",2.05060347022871
"911",1.95685831368202
"912",10.7682498281297
"913",15.7450339211106
"914",52.119114821797
"915",33.2530129168312
"916",11.2679345781044
"917",25.6061425443997
"918",88.8162252900387
"919",12.1795303636756
"920",7.41594281477129
"921",27.5455313665002
"922",6.04910788220781
"923",21.1577041562498
"924",8.80744829398655
"925",15.5532877761386
"926",7.16982721246682
"927",4.14754542344852
"928",16.891296981981
"929",16.9293186396834
"930",4.1917406162624
"931",81.9967643865426
"932",59.6629449524454
"933",10.1282710756682
"934",9.96389562499988
"935",142.89176606665
"936",16.0263766121705
"937",3.79127669877772
"938",23.4673403727168
"939",15.64373344139
"940",32.8193015342588
"941",33.5911591278876
"942",51.657198602667
"943",47.2253232937571
"944",11.6880909512064
"945",10.7264980099791
"946",14.2961392773755
"947",9.03352955764491
"948",6.43442838891051
"949",22.9954022582752
"950",9.19358548529382
"951",5.45150034249342
"952",21.7891271435206
"953",1.45097300643944
"954",35.88899063872
"955",4.41935661375839
"956",29.7289892219825
"957",3.56104134052623
"958",13.6311276769379
"959",22.716358353425
"960",3.82578361227357
"961",11.2649005083831
"962",11.7032872385727
"963",43.183058885616
"964",4.33819478214957
"965",62.687207873311
"966",36.3513856733424
"967",4.15450776746626
"968",29.9428212218394
"969",26.7254264674531
"970",7.59694922853926
"971",92.5258986365851
"972",6.01349921007777
"973",5.69138908303456
"974",29.2192646000043
"975",9.20091065677684
"976",14.2677182300435
"977",28.914780340784
"978",32.3478387250085
"979",32.9609327814668
"980",53.1196639961065
"981",35.5562592259597
"982",7.55402100857858
"983",6.07471658883932
"984",136.543771865029
"985",21.4394237708888
"986",20.4198383235805
"987",41.3837433969543
"988",9.05174751762747
"989",11.0477330070827
"990",17.1943678473207
"991",6.42032444262785
"992",2.39896488292317
"993",26.5621000580586
"994",3.84608157824516
"995",8.32993722922012
"996",52.3583915599438
"997",11.6990657983817
"998",97.6882582212894
"999",29.3057089329878
"1000",21.1693145391261
"1001",3.70150376024703
"1002",13.760556238584
"1003",69.6986486744495
"1004",26.918232382767
"1005",2.43449509163607
"1006",44.6247864576683
"1007",28.8349166771544
"1008",1.58672856402399
"1009",76.6651436340479
"1010",41.9257887591811
"1011",14.0163126084553
"1012",15.099332935786
"1013",8.71833987207261
"1014",126.564550282474
"1015",18.4569309245252
"1016",12.6018716590749
"1017",11.6131166407388
"1018",24.5110959847854
"1019",7.22396901316383
"1020",35.4665047522044
"1021",17.9367141896339
"1022",10.4453084304441
"1023",0.952980419721551
"1024",35.2461271087598
"1025",21.1114599873213
"1026",25.3666520975623
"1027",3.84707371675248
"1028",24.061730034759
"1029",24.9754610011377
"1030",4.51074646055515
"1031",12.8274015090188
"1032",174.491780703787
"1033",15.8493281026414
"1034",4.03067596062831
"1035",5.54756152209659
"1036",2.65936230917072
"1037",18.1773250893462
"1038",54.3135992494363
"1039",6.43026796278952
"1040",19.6992451501997
"1041",44.1137501070131
"1042",5.21770667240143
"1043",23.5022333043231
"1044",9.71978349687522
"1045",36.1433936981445
"1046",5.30421158047132
"1047",17.6273954237709
"1048",80.6369386660752
"1049",39.7730972800657
"1050",33.7827441087419
"1051",10.2689538297566
"1052",38.2338110459122
"1053",11.5366386443223
"1054",7.69816212680626
"1055",34.453026255597
"1056",39.1572902774941
"1057",27.6146125877191
"1058",23.1934934931799
"1059",25.20324515955
"1060",24.1821534533311
"1061",33.4258803862933
"1062",33.028335366023
"1063",108.80082963622
"1064",7.55022254824511
"1065",40.0203971724733
"1066",2.9764771466323
"1067",25.2755854461078
"1068",13.1169151475549
"1069",66.926748607446
"1070",7.14797426864176
"1071",62.0732236817554
"1072",68.1974812173579
"1073",26.7424347541116
"1074",50.5023358352914
"1075",3.49395387980142
"1076",7.17635716453132
"1077",36.1263975526945
"1078",16.9563681664853
"1079",5.22624709658511
"1080",27.8532149441625
"1081",15.2811296987564
"1082",10.6369834442724
"1083",45.4821427555264
"1084",14.764734113486
"1085",25.2726396423116
"1086",10.5986088703253
"1087",27.5474033705505
"1088",38.5267904925402
"1089",12.7934673477809
"1090",67.128220111405
"1091",7.96875155742398
"1092",28.9248916529596
"1093",31.0543675650423
"1094",31.0274223044801
"1095",3.45254040800996
"1096",12.6884586080629
"1097",3.94378861494857
"1098",64.7815428289945
"1099",24.4364037001924
"1100",200.259694669838
"1101",8.18441686464603
"1102",6.01901562784822
"1103",49.0895098766429
"1104",17.6779049606823
"1105",5.42973443796043
"1106",77.7643688771704
"1107",128.583193626426
"1108",83.075815716967
"1109",23.2557609651769
"1110",32.5651901234289
"1111",8.58835152037165
"1112",7.29097804064137
"1113",60.3121524252453
"1114",4.809976186288
"1115",23.7795614672762
"1116",16.0694134607962
"1117",103.661689909257
"1118",8.89706998790322
"1119",4.46812608801744
"1120",5.27365614913596
"1121",89.9802776284505
"1122",11.7759891312814
"1123",69.7246348148074
"1124",84.1659399293763
"1125",1.32904519159842
"1126",18.0403965243747
"1127",23.6317352124706
"1128",11.7444583207873
"1129",32.9269649007959
"1130",7.38291067599713
"1131",0.85673592935236
"1132",1.25780985463891
"1133",14.2950838817345
"1134",152.645896158579
"1135",9.66428927190252
"1136",5.26080188329178
"1137",4.81287268814461
"1138",15.463586467215
"1139",32.1286210232023
"1140",9.53093415040598
"1141",22.6521354491419
"1142",48.6710839719635
"1143",27.5827178994613
"1144",8.05697752779954
"1145",50.301124008604
"1146",5.23526662372264
"1147",16.0516697748626
"1148",23.2548398175948
"1149",11.3096745341866
"1150",65.511429150787
"1151",17.4075131591705
"1152",88.6819564561971
"1153",13.713757463802
"1154",16.5322177800097
"1155",61.321358311118
"1156",11.6532595978353
"1157",19.2446413150621
"1158",105.037766956556
"1159",21.9353679295112
"1160",4.99975656841205
"1161",61.4228051365421
"1162",91.2290529518917
"1163",22.8731243881985
"1164",15.7995621624387
"1165",31.1763399650435
"1166",3.11170583563398
"1167",47.6642085408433
"1168",26.6494848623847
"1169",3.07561254796435
"1170",7.61695045489075
"1171",7.1323959365226
"1172",10.2329476354192
"1173",39.6276365088422
"1174",5.07403470445383
"1175",4.68159570495965
"1176",26.7508508942613
"1177",54.9831463900998
"1178",11.2366835176965
"1179",24.6263118761193
"1180",123.099406893807
"1181",48.778003441275
"1182",59.1471512219015
"1183",127.714682666108
"1184",13.8344872788084
"1185",16.8486758017324
"1186",31.081710467644
"1187",66.8484244426892
"1188",55.4055246049583
"1189",5.28232608930176
"1190",29.6603873837693
"1191",3.54366768929439
"1192",26.4037929397034
"1193",38.399792824869
"1194",5.12044017628564
"1195",28.0464773912198
"1196",65.3041731961154
"1197",33.7802724387226
"1198",15.0881071774722
"1199",7.58550071562482
"1200",21.1422451904853
"1201",7.74008715206094
"1202",7.92700092583175
"1203",20.0566101103238
"1204",31.2131317064201
"1205",10.1077725583483
"1206",43.2155544489129
"1207",54.6812850387094
"1208",16.5170918349526
"1209",10.1515535762015
"1210",6.80239442686627
"1211",2.60372350951552
"1212",44.0218635458611
"1213",61.1627436961676
"1214",33.5400466860459
"1215",70.3239553560225
"1216",18.0293021673555
"1217",3.84526174384963
"1218",24.9216043331525
"1219",19.3494313592615
"1220",45.0116276001289
"1221",40.9765703195507
"1222",13.3035983510448
"1223",28.0875844568865
"1224",109.557761911804
"1225",55.3898986420863
"1226",27.3735607311699
"1227",22.4624912721008
"1228",6.04654787224562
"1229",7.22237193542653
"1230",11.6184726846608
"1231",26.0957793715136
"1232",51.249948852455
"1233",47.9911405628655
"1234",20.6503155399018
"1235",2.64538157808656
"1236",3.43702342240065
"1237",9.67460211270117
"1238",32.6843983299738
"1239",8.27076330026648
"1240",8.60869027848268
"1241",34.4700116907674
"1242",19.7571859330065
"1243",33.8634619081175
"1244",10.4859946610303
"1245",10.4789077167169
"1246",27.9993701190371
"1247",125.409682330171
"1248",29.9254187454858
"1249",77.8129961964985
"1250",18.5343871667794
"1251",24.7995628017091
"1252",72.8080959009989
"1253",2.70210950296873
"1254",12.2912551700553
"1255",3.94293767315069
"1256",42.418299846742
"1257",7.69642152471308
"1258",64.7655319935638
